Time[s],UWB_Simple::Anchor1UwbTx::Index_1,UWB_Simple::Anchor1UwbTx::Dis_1,UWB_Simple::Anchor2UwbTx::Index_2,UWB_Simple::Anchor2UwbTx::Dis_2,UWB_Simple::Anchor3UwbTx::Index_3,UWB_Simple::Anchor3UwbTx::Dis_3,UWB_Simple::Anchor4UwbTx::Index_4,UWB_Simple::Anchor4UwbTx::Dis_4,UWB_Simple::Anchor5UwbTx::Index_5,UWB_Simple::Anchor5UwbTx::Dis_5,UWB_Simple::CarSts::Carsts_Y,UWB_Simple::CarSts::Carsts_X,UWB_Simple::CarSts::Carsts_TestSts,UWB_Simple::CarSts::Carsts_RobotTaskID,UWB_Simple::CarSts::Carsts_RobotInMotion,UWB_Simple::CarSts::Carsts_Robot_Z,UWB_Simple::CarSts::Carsts_Robot_Y,UWB_Simple::CarSts::Carsts_Robot_X,UWB_Simple::CarSts::Carsts_RealTi,UWB_Simple::CarSts::CarSts_CarTaskID,UWB_Simple::CarSts::Carsts_CarInMotion,UWB_Simple::CarSts::Carsts_Angle
408.628502,,,,,3416,410,,,,,,,,,,,,,,,,
408.628865,3416,887,,,,,,,,,,,,,,,,,,,,
408.629800,,,,,,,3416,557,,,,,,,,,,,,,,
408.680272,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355740000000,-1,0,135000
408.718298,,,,,,,,,3464,660,,,,,,,,,,,,
408.719451,,,3464,769,,,,,,,,,,,,,,,,,,
408.719562,3464,890,,,,,,,,,,,,,,,,,,,,
408.719709,,,,,3464,408,,,,,,,,,,,,,,,,
408.721735,,,,,,,3464,556,,,,,,,,,,,,,,
408.818085,,,3512,776,,,,,,,,,,,,,,,,,,
408.819311,,,,,,,,,3512,665,,,,,,,,,,,,
408.820532,,,,,,,3512,563,,,,,,,,,,,,,,
408.820643,,,,,3512,418,,,,,,,,,,,,,,,,
408.821815,3512,891,,,,,,,,,,,,,,,,,,,,
408.910283,,,,,,,,,3560,660,,,,,,,,,,,,
408.911077,,,3560,771,,,,,,,,,,,,,,,,,,
408.912130,3560,890,,,,,,,,,,,,,,,,,,,,
408.912241,,,,,3560,416,,,,,,,,,,,,,,,,
408.915416,,,,,,,3560,560,,,,,,,,,,,,,,
409.011169,,,3608,774,,,,,,,,,,,,,,,,,,
409.012044,,,,,,,,,3608,660,,,,,,,,,,,,
409.012845,,,,,3608,414,,,,,,,,,,,,,,,,
409.013660,3608,886,,,,,,,,,,,,,,,,,,,,
409.014025,,,,,,,3608,555,,,,,,,,,,,,,,
409.074298,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355740000000,-1,0,135000
409.075757,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355740000000,-1,0,135000
409.077155,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.102248,,,3656,771,,,,,,,,,,,,,,,,,,
409.103057,,,,,,,,,3656,660,,,,,,,,,,,,
409.104091,,,,,3656,419,,,,,,,,,,,,,,,,
409.105182,,,,,,,3656,566,,,,,,,,,,,,,,
409.107241,3656,893,,,,,,,,,,,,,,,,,,,,
409.162275,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.202997,,,3704,775,,,,,,,,,,,,,,,,,,
409.204724,,,,,3704,412,,,,,,,,,,,,,,,,
409.205045,,,,,,,,,3704,662,,,,,,,,,,,,
409.205170,,,,,,,3704,553,,,,,,,,,,,,,,
409.205660,3704,889,,,,,,,,,,,,,,,,,,,,
409.208268,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.276256,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.294241,,,3752,773,,,,,,,,,,,,,,,,,,
409.295468,,,,,,,,,3752,664,,,,,,,,,,,,
409.296691,3752,889,,,,,,,,,,,,,,,,,,,,
409.297095,,,,,3752,412,,,,,,,,,,,,,,,,
409.299996,,,,,,,3752,558,,,,,,,,,,,,,,
409.352274,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.395254,,,3800,773,,,,,,,,,,,,,,,,,,
409.396483,,,,,,,,,3800,659,,,,,,,,,,,,
409.397706,3800,894,,,,,,,,,,,,,,,,,,,,
409.398248,,,,,,,3800,559,,,,,,,,,,,,,,
409.400162,,,,,3800,413,,,,,,,,,,,,,,,,
409.481276,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.487130,,,3848,774,,,,,,,,,,,,,,,,,,
409.487548,,,,,,,,,3848,661,,,,,,,,,,,,
409.489091,,,,,3848,409,,,,,,,,,,,,,,,,
409.489504,,,,,,,3848,558,,,,,,,,,,,,,,
409.490743,3848,888,,,,,,,,,,,,,,,,,,,,
409.587693,,,3896,771,,,,,,,,,,,,,,,,,,
409.588922,,,,,,,,,3896,660,,,,,,,,,,,,
409.590142,,,,,,,3896,567,,,,,,,,,,,,,,
409.590253,3896,889,,,,,,,,,,,,,,,,,,,,
409.590364,,,,,3896,405,,,,,,,,,,,,,,,,
409.597310,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.669268,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.678939,,,3944,772,,,,,,,,,,,,,,,,,,
409.680892,,,,,3944,414,,,,,,,,,,,,,,,,
409.681002,,,,,,,,,3944,663,,,,,,,,,,,,
409.682241,3944,890,,,,,,,,,,,,,,,,,,,,
409.682354,,,,,,,3944,566,,,,,,,,,,,,,,
409.761283,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.774240,,,,,,,3992,563,,,,,,,,,,,,,,
409.775411,3992,893,,,,,,,,,,,,,,,,,,,,
409.780285,,,3992,773,,,,,,,,,,,,,,,,,,
409.781509,,,,,,,,,3992,665,,,,,,,,,,,,
409.782448,,,,,3992,413,,,,,,,,,,,,,,,,
409.864293,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355750000000,-1,0,135000
409.872115,,,4040,774,,,,,,,,,,,,,,,,,,
409.872225,,,,,,,,,4040,661,,,,,,,,,,,,
409.873659,,,,,4040,407,,,,,,,,,,,,,,,,
409.875130,,,,,,,4040,559,,,,,,,,,,,,,,
409.875675,4040,890,,,,,,,,,,,,,,,,,,,,
409.966282,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
409.966394,4088,893,,,,,,,,,,,,,,,,,,,,
409.966505,,,,,4088,410,,,,,,,,,,,,,,,,
409.966618,,,,,,,4088,560,,,,,,,,,,,,,,
409.972818,,,4088,772,,,,,,,,,,,,,,,,,,
409.974033,,,,,,,,,4088,660,,,,,,,,,,,,
410.063941,,,4136,773,,,,,,,,,,,,,,,,,,
410.065167,,,,,,,,,4136,659,,,,,,,,,,,,
410.066392,,,,,,,4136,561,,,,,,,,,,,,,,
410.066503,,,,,4136,404,,,,,,,,,,,,,,,,
410.066727,4136,890,,,,,,,,,,,,,,,,,,,,
410.135291,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.158220,,,,,4184,406,,,,,,,,,,,,,,,,
410.158332,,,,,,,4184,565,,,,,,,,,,,,,,
410.159039,4184,891,,,,,,,,,,,,,,,,,,,,
410.164285,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.165848,,,4184,772,,,,,,,,,,,,,,,,,,
410.166139,,,,,,,,,4184,661,,,,,,,,,,,,
410.256291,,,4232,771,,,,,,,,,,,,,,,,,,
410.257515,,,,,,,,,4232,662,,,,,,,,,,,,
410.257806,,,,,4232,413,,,,,,,,,,,,,,,,
410.259630,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.259742,4232,894,,,,,,,,,,,,,,,,,,,,
410.259854,,,,,,,4232,565,,,,,,,,,,,,,,
410.350202,4280,893,,,,,,,,,,,,,,,,,,,,
410.350313,,,,,4280,414,,,,,,,,,,,,,,,,
410.350426,,,,,,,4280,561,,,,,,,,,,,,,,
410.350536,,,,,,,,,4280,662,,,,,,,,,,,,
410.357635,,,4280,776,,,,,,,,,,,,,,,,,,
410.360305,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.448791,,,4328,770,,,,,,,,,,,,,,,,,,
410.450018,,,,,4328,414,,,,,,,,,,,,,,,,
410.451240,,,,,,,4328,560,,,,,,,,,,,,,,
410.451351,4328,891,,,,,,,,,,,,,,,,,,,,
410.452430,,,,,,,,,4328,661,,,,,,,,,,,,
410.491306,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.542189,,,4376,772,,,,,,,,,,,,,,,,,,
410.542300,4376,889,,,,,,,,,,,,,,,,,,,,
410.542411,,,,,4376,413,,,,,,,,,,,,,,,,
410.542523,,,,,,,4376,563,,,,,,,,,,,,,,
410.542634,,,,,,,,,4376,661,,,,,,,,,,,,
410.569316,,,,,,,,,,,-3205,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.641200,,,4424,772,,,,,,,,,,,,,,,,,,
410.642425,,,,,,,,,4424,664,,,,,,,,,,,,
410.643251,,,,,4424,414,,,,,,,,,,,,,,,,
410.644145,4424,893,,,,,,,,,,,,,,,,,,,,
410.644258,,,,,,,4424,561,,,,,,,,,,,,,,
410.691309,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.734238,,,4472,771,,,,,,,,,,,,,,,,,,
410.734349,4472,888,,,,,,,,,,,,,,,,,,,,
410.734460,,,,,4472,415,,,,,,,,,,,,,,,,
410.734573,,,,,,,4472,563,,,,,,,,,,,,,,
410.734683,,,,,,,,,4472,665,,,,,,,,,,,,
410.806301,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.833793,,,4520,776,,,,,,,,,,,,,,,,,,
410.834926,,,,,,,,,4520,663,,,,,,,,,,,,
410.835037,,,,,4520,416,,,,,,,,,,,,,,,,
410.836458,4520,895,,,,,,,,,,,,,,,,,,,,
410.836571,,,,,,,4520,566,,,,,,,,,,,,,,
410.862295,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355760000000,-1,0,135000
410.926807,4568,891,,,,,,,,,,,,,,,,,,,,
410.926918,,,4568,777,,,,,,,,,,,,,,,,,,
410.927028,,,,,4568,408,,,,,,,,,,,,,,,,
410.927141,,,,,,,4568,571,,,,,,,,,,,,,,
410.928754,,,,,,,,,4568,663,,,,,,,,,,,,
410.964306,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.026202,,,4616,771,,,,,,,,,,,,,,,,,,
411.027430,,,,,4616,406,,,,,,,,,,,,,,,,
411.027937,,,,,,,,,4616,664,,,,,,,,,,,,
411.029393,4616,892,,,,,,,,,,,,,,,,,,,,
411.029505,,,,,,,4616,557,,,,,,,,,,,,,,
411.065311,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.118162,,,4664,775,,,,,,,,,,,,,,,,,,
411.118272,,,,,4664,417,,,,,,,,,,,,,,,,
411.118383,,,,,,,,,4664,662,,,,,,,,,,,,
411.119704,4664,894,,,,,,,,,,,,,,,,,,,,
411.119817,,,,,,,4664,565,,,,,,,,,,,,,,
411.162309,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.218875,,,4712,776,,,,,,,,,,,,,,,,,,
411.219670,,,,,,,,,4712,660,,,,,,,,,,,,
411.220474,,,,,4712,408,,,,,,,,,,,,,,,,
411.221513,,,,,,,4712,563,,,,,,,,,,,,,,
411.221624,4712,892,,,,,,,,,,,,,,,,,,,,
411.273318,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.310155,,,4760,771,,,,,,,,,,,,,,,,,,
411.310449,,,,,,,,,4760,663,,,,,,,,,,,,
411.311676,,,,,4760,417,,,,,,,,,,,,,,,,
411.311787,4760,892,,,,,,,,,,,,,,,,,,,,
411.311900,,,,,,,4760,555,,,,,,,,,,,,,,
411.390326,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.411327,,,4808,773,,,,,,,,,,,,,,,,,,
411.411723,,,,,,,,,4808,662,,,,,,,,,,,,
411.412870,,,,,4808,414,,,,,,,,,,,,,,,,
411.413915,,,,,,,4808,560,,,,,,,,,,,,,,
411.414026,4808,884,,,,,,,,,,,,,,,,,,,,
411.474325,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.502147,,,4856,772,,,,,,,,,,,,,,,,,,
411.503372,,,,,4856,410,,,,,,,,,,,,,,,,
411.504595,,,,,,,4856,564,,,,,,,,,,,,,,
411.505699,4856,895,,,,,,,,,,,,,,,,,,,,
411.508686,,,,,,,,,4856,663,,,,,,,,,,,,
411.567328,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.603248,,,4904,778,,,,,,,,,,,,,,,,,,
411.604473,,,,,4904,410,,,,,,,,,,,,,,,,
411.604583,,,,,,,,,4904,663,,,,,,,,,,,,
411.606010,,,,,,,4904,559,,,,,,,,,,,,,,
411.606121,4904,891,,,,,,,,,,,,,,,,,,,,
411.681330,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.694401,,,4952,773,,,,,,,,,,,,,,,,,,
411.695624,,,,,4952,410,,,,,,,,,,,,,,,,
411.695735,,,,,,,,,4952,661,,,,,,,,,,,,
411.697162,,,,,,,4952,565,,,,,,,,,,,,,,
411.697273,4952,895,,,,,,,,,,,,,,,,,,,,
411.795656,,,5000,769,,,,,,,,,,,,,,,,,,
411.796883,,,,,,,,,5000,659,,,,,,,,,,,,
411.797716,,,,,5000,413,,,,,,,,,,,,,,,,
411.799495,5000,889,,,,,,,,,,,,,,,,,,,,
411.802455,,,,,,,5000,558,,,,,,,,,,,,,,
411.821325,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.860319,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355770000000,-1,0,135000
411.887168,,,5048,773,,,,,,,,,,,,,,,,,,
411.888291,,,,,,,,,5048,661,,,,,,,,,,,,
411.888402,,,,,5048,411,,,,,,,,,,,,,,,,
411.889810,5048,889,,,,,,,,,,,,,,,,,,,,
411.889924,,,,,,,5048,559,,,,,,,,,,,,,,
411.982129,5096,890,,,,,,,,,,,,,,,,,,,,
411.982242,,,,,,,5096,566,,,,,,,,,,,,,,
411.988096,,,5096,776,,,,,,,,,,,,,,,,,,
411.989595,,,,,5096,414,,,,,,,,,,,,,,,,
411.990682,,,,,,,,,5096,662,,,,,,,,,,,,
411.995332,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.079188,,,5144,776,,,,,,,,,,,,,,,,,,
412.080415,,,,,5144,407,,,,,,,,,,,,,,,,
412.080525,,,,,,,,,5144,665,,,,,,,,,,,,
412.081950,5144,890,,,,,,,,,,,,,,,,,,,,
412.082063,,,,,,,5144,571,,,,,,,,,,,,,,
412.094351,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.174121,5192,897,,,,,,,,,,,,,,,,,,,,
412.174234,,,,,,,5192,557,,,,,,,,,,,,,,
412.180318,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.180611,,,5192,779,,,,,,,,,,,,,,,,,,
412.182201,,,,,5192,414,,,,,,,,,,,,,,,,
412.182312,,,,,,,,,5192,660,,,,,,,,,,,,
412.271629,,,5240,778,,,,,,,,,,,,,,,,,,
412.272858,,,,,5240,416,,,,,,,,,,,,,,,,
412.272969,,,,,,,,,5240,663,,,,,,,,,,,,
412.274394,,,,,,,5240,556,,,,,,,,,,,,,,
412.274505,5240,889,,,,,,,,,,,,,,,,,,,,
412.315344,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.366115,5288,892,,,,,,,,,,,,,,,,,,,,
412.366966,,,,,,,5288,553,,,,,,,,,,,,,,
412.373285,,,5288,771,,,,,,,,,,,,,,,,,,
412.374915,,,,,5288,411,,,,,,,,,,,,,,,,
412.376672,,,,,,,,,5288,664,,,,,,,,,,,,
412.450340,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.464041,,,5336,774,,,,,,,,,,,,,,,,,,
412.465265,,,,,5336,412,,,,,,,,,,,,,,,,
412.465376,,,,,,,,,5336,664,,,,,,,,,,,,
412.466805,,,,,,,5336,568,,,,,,,,,,,,,,
412.466916,5336,896,,,,,,,,,,,,,,,,,,,,
412.558115,,,,,5384,407,,,,,,,,,,,,,,,,
412.558228,,,,,,,5384,562,,,,,,,,,,,,,,
412.558340,,,,,,,,,5384,660,,,,,,,,,,,,
412.558889,5384,890,,,,,,,,,,,,,,,,,,,,
412.565294,,,5384,772,,,,,,,,,,,,,,,,,,
412.593342,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.594793,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.656841,,,5432,776,,,,,,,,,,,,,,,,,,
412.658064,,,,,5432,412,,,,,,,,,,,,,,,,
412.659284,,,,,,,5432,566,,,,,,,,,,,,,,
412.659569,,,,,,,,,5432,660,,,,,,,,,,,,
412.659680,5432,895,,,,,,,,,,,,,,,,,,,,
412.678336,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.750098,5480,896,,,,,,,,,,,,,,,,,,,,
412.750209,,,,,5480,415,,,,,,,,,,,,,,,,
412.750322,,,,,,,5480,561,,,,,,,,,,,,,,
412.750433,,,,,,,,,5480,665,,,,,,,,,,,,
412.757644,,,5480,775,,,,,,,,,,,,,,,,,,
412.796342,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.848768,,,5528,773,,,,,,,,,,,,,,,,,,
412.849995,,,,,,,,,5528,665,,,,,,,,,,,,
412.851060,,,,,5528,412,,,,,,,,,,,,,,,,
412.851171,5528,892,,,,,,,,,,,,,,,,,,,,
412.851352,,,,,,,5528,566,,,,,,,,,,,,,,
412.881336,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355780000000,-1,0,135000
412.942087,,,5576,775,,,,,,,,,,,,,,,,,,
412.942197,5576,891,,,,,,,,,,,,,,,,,,,,
412.942309,,,,,5576,407,,,,,,,,,,,,,,,,
412.942419,,,,,,,,,5576,660,,,,,,,,,,,,
412.943138,,,,,,,5576,566,,,,,,,,,,,,,,
412.983340,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.041235,,,5624,771,,,,,,,,,,,,,,,,,,
413.042464,,,,,5624,410,,,,,,,,,,,,,,,,
413.042575,,,,,,,,,5624,659,,,,,,,,,,,,
413.043994,5624,891,,,,,,,,,,,,,,,,,,,,
413.045040,,,,,,,5624,555,,,,,,,,,,,,,,
413.065348,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.134091,,,,,5672,412,,,,,,,,,,,,,,,,
413.134202,,,5672,774,,,,,,,,,,,,,,,,,,
413.134313,,,,,,,,,5672,661,,,,,,,,,,,,
413.134424,5672,891,,,,,,,,,,,,,,,,,,,,
413.135635,,,,,,,5672,558,,,,,,,,,,,,,,
413.175367,,,,,,,,,,,-3206,1740,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.233709,,,5720,774,,,,,,,,,,,,,,,,,,
413.234934,,,,,5720,407,,,,,,,,,,,,,,,,
413.235044,,,,,,,,,5720,667,,,,,,,,,,,,
413.236417,5720,887,,,,,,,,,,,,,,,,,,,,
413.236530,,,,,,,5720,560,,,,,,,,,,,,,,
413.262354,,,,,,,,,,,-3207,1740,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.326067,,,5768,774,,,,,,,,,,,,,,,,,,
413.326178,,,,,5768,415,,,,,,,,,,,,,,,,
413.326288,,,,,,,,,5768,664,,,,,,,,,,,,
413.327610,5768,893,,,,,,,,,,,,,,,,,,,,
413.327723,,,,,,,5768,559,,,,,,,,,,,,,,
413.380363,,,,,,,,,,,-3207,1740,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.427027,,,,,5816,413,,,,,,,,,,,,,,,,
413.427138,,,5816,774,,,,,,,,,,,,,,,,,,
413.427249,,,,,,,,,5816,660,,,,,,,,,,,,
413.428569,,,,,,,5816,567,,,,,,,,,,,,,,
413.428680,5816,891,,,,,,,,,,,,,,,,,,,,
413.485368,,,,,,,,,,,-3207,1740,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.518097,,,5864,775,,,,,,,,,,,,,,,,,,
413.518208,,,,,5864,413,,,,,,,,,,,,,,,,
413.518433,,,,,,,,,5864,662,,,,,,,,,,,,
413.519642,,,,,,,5864,563,,,,,,,,,,,,,,
413.520997,5864,894,,,,,,,,,,,,,,,,,,,,
413.577361,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.618619,,,5912,776,,,,,,,,,,,,,,,,,,
413.619844,,,,,,,,,5912,663,,,,,,,,,,,,
413.621069,,,,,,,5912,562,,,,,,,,,,,,,,
413.621454,,,,,5912,415,,,,,,,,,,,,,,,,
413.621565,5912,893,,,,,,,,,,,,,,,,,,,,
413.677361,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.710089,,,5960,778,,,,,,,,,,,,,,,,,,
413.710996,,,,,5960,406,,,,,,,,,,,,,,,,
413.711347,,,,,,,,,5960,662,,,,,,,,,,,,
413.713735,5960,886,,,,,,,,,,,,,,,,,,,,
413.714040,,,,,,,5960,564,,,,,,,,,,,,,,
413.811090,,,6008,772,,,,,,,,,,,,,,,,,,
413.812462,,,,,,,,,6008,659,,,,,,,,,,,,
413.813665,6008,894,,,,,,,,,,,,,,,,,,,,
413.813778,,,,,,,6008,563,,,,,,,,,,,,,,
413.814917,,,,,6008,410,,,,,,,,,,,,,,,,
413.830375,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.888357,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355790000000,-1,0,135000
413.902148,,,6056,775,,,,,,,,,,,,,,,,,,
413.903375,,,,,,,,,6056,664,,,,,,,,,,,,
413.903486,,,,,6056,410,,,,,,,,,,,,,,,,
413.904913,6056,889,,,,,,,,,,,,,,,,,,,,
413.905025,,,,,,,6056,552,,,,,,,,,,,,,,
413.962377,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.003256,,,6104,775,,,,,,,,,,,,,,,,,,
414.004413,,,,,,,,,6104,661,,,,,,,,,,,,
414.005448,,,,,6104,414,,,,,,,,,,,,,,,,
414.005764,,,,,,,6104,563,,,,,,,,,,,,,,
414.006923,6104,886,,,,,,,,,,,,,,,,,,,,
414.082369,,,,,,,,,,,-3208,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.094410,,,6152,773,,,,,,,,,,,,,,,,,,
414.095635,,,,,6152,407,,,,,,,,,,,,,,,,
414.095745,,,,,,,,,6152,661,,,,,,,,,,,,
414.097172,,,,,,,6152,561,,,,,,,,,,,,,,
414.097283,6152,889,,,,,,,,,,,,,,,,,,,,
414.181378,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.190063,,,,,,,6200,564,,,,,,,,,,,,,,
414.195894,,,6200,771,,,,,,,,,,,,,,,,,,
414.197261,,,,,,,,,6200,661,,,,,,,,,,,,
414.198373,6200,890,,,,,,,,,,,,,,,,,,,,
414.198484,,,,,6200,407,,,,,,,,,,,,,,,,
414.287166,,,6248,775,,,,,,,,,,,,,,,,,,
414.288071,,,,,,,,,6248,659,,,,,,,,,,,,
414.288435,,,,,6248,411,,,,,,,,,,,,,,,,
414.289660,,,,,,,6248,561,,,,,,,,,,,,,,
414.289771,6248,890,,,,,,,,,,,,,,,,,,,,
414.363396,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.364852,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.382033,6296,895,,,,,,,,,,,,,,,,,,,,
414.382146,,,,,,,6296,560,,,,,,,,,,,,,,
414.388101,,,6296,778,,,,,,,,,,,,,,,,,,
414.389322,,,,,6296,412,,,,,,,,,,,,,,,,
414.390224,,,,,,,,,6296,660,,,,,,,,,,,,
414.479196,,,6344,777,,,,,,,,,,,,,,,,,,
414.480420,,,,,6344,412,,,,,,,,,,,,,,,,
414.480531,,,,,,,,,6344,665,,,,,,,,,,,,
414.481956,6344,892,,,,,,,,,,,,,,,,,,,,
414.483137,,,,,,,6344,556,,,,,,,,,,,,,,
414.547383,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.560383,,,,,,,,,,,-3207,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.574042,,,,,,,6392,561,,,,,,,,,,,,,,
414.574154,6392,892,,,,,,,,,,,,,,,,,,,,
414.580515,,,6392,774,,,,,,,,,,,,,,,,,,
414.581739,,,,,,,,,6392,663,,,,,,,,,,,,
414.581850,,,,,6392,407,,,,,,,,,,,,,,,,
414.668385,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.672502,,,,,,,,,6440,660,,,,,,,,,,,,
414.673223,,,6440,774,,,,,,,,,,,,,,,,,,
414.673758,,,,,6440,411,,,,,,,,,,,,,,,,
414.674919,,,,,,,6440,561,,,,,,,,,,,,,,
414.675029,6440,891,,,,,,,,,,,,,,,,,,,,
414.766023,,,,,6488,408,,,,,,,,,,,,,,,,
414.766134,6488,894,,,,,,,,,,,,,,,,,,,,
414.766247,,,,,,,6488,560,,,,,,,,,,,,,,
414.773014,,,6488,772,,,,,,,,,,,,,,,,,,
414.774237,,,,,,,,,6488,663,,,,,,,,,,,,
414.792407,,,,,,,,,,,-3206,1739,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.849375,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355800000000,-1,0,135000
414.864138,,,6536,774,,,,,,,,,,,,,,,,,,
414.865364,,,,,,,,,6536,664,,,,,,,,,,,,
414.866267,,,,,6536,407,,,,,,,,,,,,,,,,
414.866716,6536,886,,,,,,,,,,,,,,,,,,,,
414.867191,,,,,,,6536,561,,,,,,,,,,,,,,
414.958016,,,,,6584,415,,,,,,,,,,,,,,,,
414.958129,,,,,,,6584,564,,,,,,,,,,,,,,
414.958240,,,,,,,,,6584,662,,,,,,,,,,,,
414.959542,6584,889,,,,,,,,,,,,,,,,,,,,
414.965467,,,6584,773,,,,,,,,,,,,,,,,,,
414.984385,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355810000000,-1,0,135000
415.056547,,,6632,778,,,,,,,,,,,,,,,,,,
415.057774,,,,,,,,,6632,661,,,,,,,,,,,,
415.059398,,,,,,,,,,,-3206,1738,0,0,0,560,-3,37,638682355810000000,-1,0,135000
415.059509,6632,890,,,,,,,,,,,,,,,,,,,,
415.059620,,,,,6632,412,,,,,,,,,,,,,,,,
415.059733,,,,,,,6632,555,,,,,,,,,,,,,,
415.150018,,,,,,,6680,564,,,,,,,,,,,,,,
415.150129,,,,,,,,,6680,659,,,,,,,,,,,,
