sessionNumber,PdoaFirst,PdoaSecond,PdoaThird,AoAElevation,AoAAzimuth,Distance,x,y,z,DstPdoaFirst,DstPdoaSecond,DstPdoaThird,RSSI,timestamp
109650,-206.51,32.31,174.2,-81.62,-90.0,781,113,-772,0,0.0,0.0,0.0,0.0,1720783239081
109651,-194.64,35.17,159.46,-80.22,-90.0,780,132,-768,0,0.0,0.0,0.0,0.0,1720783239132
109652,-186.19,25.79,160.39,-82.64,-90.0,781,100,-774,0,0.0,0.0,0.0,0.0,1720783239181
109653,-166.38,8.97,157.4,-87.25,-90.0,780,37,-779,0,0.0,0.0,0.0,0.0,1720783239231
109654,-209.18,35.12,174.06,-80.96,-90.0,780,122,-770,0,0.0,0.0,0.0,0.0,1720783239280
109655,-182.25,26.51,155.73,-82.25,-90.0,779,105,-771,0,0.0,0.0,0.0,0.0,1720783239330
109656,-203.67,41.57,162.1,-78.85,-90.0,782,151,-767,0,0.0,0.0,0.0,0.0,1720783239381
109658,-202.0,39.26,162.74,-79.42,-90.0,781,143,-767,0,0.0,0.0,0.0,0.0,1720783239482
109659,-187.21,23.4,163.81,-83.4,-90.0,778,89,-772,0,0.0,0.0,0.0,0.0,1720783239531
109661,-177.12,21.37,155.74,-83.64,-90.0,780,86,-775,0,0.0,0.0,0.0,0.0,1720783239631
109662,-208.6,33.96,174.63,-81.26,-90.0,778,118,-768,0,0.0,0.0,0.0,0.0,1720783239681
109663,-177.77,23.87,153.9,-82.88,-90.0,780,96,-773,0,0.0,0.0,0.0,0.0,1720783239732
109664,-165.26,7.93,157.33,-87.55,-90.0,782,33,-781,0,0.0,0.0,0.0,0.0,1720783239781
109666,-183.23,24.35,158.87,-82.95,-90.0,782,95,-776,0,0.0,0.0,0.0,0.0,1720783239881
109667,-172.51,25.52,146.98,-82.11,-90.0,780,107,-772,0,0.0,0.0,0.0,0.0,1720783239931
109668,-162.3,22.52,139.77,-75.66,-30.37,778,97,-753,166,0.0,0.0,0.0,0.0,1720783239982
109669,-212.79,34.69,178.09,-81.25,-90.0,779,118,-769,0,0.0,0.0,0.0,0.0,1720783240032
109670,-207.42,44.27,163.14,-78.29,-90.0,782,158,-765,0,0.0,0.0,0.0,0.0,1720783240082
109671,-175.53,21.4,154.12,-83.57,-90.0,782,87,-777,0,0.0,0.0,0.0,0.0,1720783240132
109672,-196.05,35.13,160.92,-80.31,-90.0,782,131,-770,0,0.0,0.0,0.0,0.0,1720783240180
109673,-178.07,27.38,150.69,-81.78,-90.0,781,111,-772,0,0.0,0.0,0.0,0.0,1720783240231
109674,-183.61,26.66,156.94,-82.26,-90.0,781,105,-773,0,0.0,0.0,0.0,0.0,1720783240282
109675,-204.32,36.32,167.99,-80.39,-90.0,781,130,-770,0,0.0,0.0,0.0,0.0,1720783240330
109676,-190.34,29.53,160.81,-81.7,-90.0,780,112,-771,0,0.0,0.0,0.0,0.0,1720783240380
109677,-203.72,42.91,160.81,-78.46,-90.0,781,156,-765,0,0.0,0.0,0.0,0.0,1720783240432
109679,-205.41,45.19,160.21,-77.9,-90.0,781,163,-763,0,0.0,0.0,0.0,0.0,1720783240531
109680,-187.89,26.83,161.06,-82.4,-90.0,782,103,-775,0,0.0,0.0,0.0,0.0,1720783240582
109681,-192.66,36.88,155.78,-79.6,-90.0,783,141,-770,0,0.0,0.0,0.0,0.0,1720783240633
109682,-196.34,38.06,158.27,-79.45,-90.0,783,143,-769,0,0.0,0.0,0.0,0.0,1720783240680
109684,-158.99,22.84,136.14,-71.19,-23.19,781,99,-739,231,0.0,0.0,0.0,0.0,1720783240782
109686,-179.2,21.66,157.53,-83.63,-90.0,781,86,-776,0,0.0,0.0,0.0,0.0,1720783240882
109689,-161.65,17.4,144.25,-78.86,-30.07,780,75,-765,130,0.0,0.0,0.0,0.0,1720783241031
109690,-208.72,45.46,163.25,-78.03,-90.0,782,162,-764,0,0.0,0.0,0.0,0.0,1720783241082
109691,-176.42,33.78,142.63,-79.59,-90.0,784,141,-771,0,0.0,0.0,0.0,0.0,1720783241130
109693,-214.88,43.5,171.38,-78.95,-90.0,783,150,-768,0,0.0,0.0,0.0,0.0,1720783241232
109694,-136.84,1.07,135.77,-60.96,0.0,382,0,-333,185,0.0,0.0,0.0,0.0,1720783241282
109697,-184.06,28.32,155.73,-81.77,-90.0,785,112,-776,0,0.0,0.0,0.0,0.0,1720783241431
109698,-211.12,39.69,171.42,-79.8,-90.0,783,138,-770,0,0.0,0.0,0.0,0.0,1720783241482
109699,-176.46,24.86,151.59,-82.5,-90.0,780,101,-773,0,0.0,0.0,0.0,0.0,1720783241533
109700,-174.28,25.32,148.95,-82.26,-90.0,783,105,-775,0,0.0,0.0,0.0,0.0,1720783241581
109701,-220.39,48.14,172.24,-78.0,-90.0,784,163,-766,0,0.0,0.0,0.0,0.0,1720783241632
109702,-188.32,37.23,151.08,-79.23,-90.0,783,146,-769,0,0.0,0.0,0.0,0.0,1720783241682
109703,-215.43,52.91,162.51,-76.35,-90.0,783,184,-760,0,0.0,0.0,0.0,0.0,1720783241731
109704,-170.86,32.38,138.48,-79.71,-90.0,782,139,-769,0,0.0,0.0,0.0,0.0,1720783241783
109706,-216.16,58.38,157.77,-74.85,-90.0,781,204,-753,0,0.0,0.0,0.0,0.0,1720783241881
109707,-183.75,33.34,150.4,-80.18,-90.0,783,133,-771,0,0.0,0.0,0.0,0.0,1720783241933
109708,-195.67,38.28,157.39,-79.35,-90.0,784,144,-770,0,0.0,0.0,0.0,0.0,1720783241982
109709,-166.44,24.21,142.23,-81.91,-73.22,782,105,-774,31,0.0,0.0,0.0,0.0,1720783242032
109710,-207.7,56.82,150.87,-74.64,-90.0,783,207,-755,0,0.0,0.0,0.0,0.0,1720783242082
109711,-202.61,41.56,161.05,-78.79,-90.0,781,151,-766,0,0.0,0.0,0.0,0.0,1720783242131
109712,-162.79,24.12,138.67,-75.22,-31.71,783,104,-757,169,0.0,0.0,0.0,0.0,1720783242181
109713,-210.26,50.87,159.38,-76.58,-90.0,783,181,-761,0,0.0,0.0,0.0,0.0,1720783242232
109714,-183.56,43.69,139.86,-76.82,-90.0,783,178,-762,0,0.0,0.0,0.0,0.0,1720783242283
109715,-188.06,36.53,151.52,-79.43,-90.0,781,143,-767,0,0.0,0.0,0.0,0.0,1720783242332
109716,-216.08,47.33,168.74,-77.96,-90.0,782,163,-764,0,0.0,0.0,0.0,0.0,1720783242382
109717,-166.83,20.59,146.23,-83.48,-90.0,784,89,-778,0,0.0,0.0,0.0,0.0,1720783242433
109718,-191.64,42.0,149.64,-77.95,-90.0,784,163,-766,0,0.0,0.0,0.0,0.0,1720783242482
109720,-164.78,18.06,146.71,-84.25,-90.0,784,78,-780,0,0.0,0.0,0.0,0.0,1720783242582
109721,-193.03,40.04,152.99,-78.65,-90.0,785,154,-769,0,0.0,0.0,0.0,0.0,1720783242631
109722,-178.34,25.87,152.46,-82.27,-90.0,786,105,-778,0,0.0,0.0,0.0,0.0,1720783242681
109725,-184.19,38.52,145.66,-78.55,-90.0,781,155,-765,0,0.0,0.0,0.0,0.0,1720783242831
109727,-185.81,32.35,153.46,-80.61,-90.0,785,128,-774,0,0.0,0.0,0.0,0.0,1720783242933
109728,-187.84,39.69,148.15,-78.42,-90.0,779,156,-763,0,0.0,0.0,0.0,0.0,1720783242981
109729,-192.5,41.23,151.27,-78.25,-90.0,784,159,-767,0,0.0,0.0,0.0,0.0,1720783243032
109730,-194.82,38.16,156.65,-79.33,-90.0,781,144,-767,0,0.0,0.0,0.0,0.0,1720783243083
109731,-198.86,40.32,158.54,-78.93,-90.0,783,150,-768,0,0.0,0.0,0.0,0.0,1720783243132
109732,-200.55,36.33,164.21,-80.2,-90.0,784,133,-772,0,0.0,0.0,0.0,0.0,1720783243183
109733,-173.58,31.06,142.52,-80.33,-90.0,782,131,-770,0,0.0,0.0,0.0,0.0,1720783243234
109734,-221.52,60.81,160.7,-74.58,-90.0,784,208,-755,0,0.0,0.0,0.0,0.0,1720783243282
109735,-211.0,29.14,181.86,-82.66,-90.0,782,99,-775,0,0.0,0.0,0.0,0.0,1720783243333
109736,-173.32,28.07,145.24,-81.31,-90.0,783,118,-774,0,0.0,0.0,0.0,0.0,1720783243382
109737,-170.65,23.28,147.36,-82.76,-90.0,784,98,-777,0,0.0,0.0,0.0,0.0,1720783243432
109738,-190.28,42.96,147.32,-77.56,-90.0,785,169,-766,0,0.0,0.0,0.0,0.0,1720783243484
109740,-187.76,36.36,151.4,-79.47,-90.0,782,142,-768,0,0.0,0.0,0.0,0.0,1720783243581
109742,-192.2,40.79,151.41,-78.37,-90.0,787,158,-770,0,0.0,0.0,0.0,0.0,1720783243682
109744,-166.49,27.0,139.49,-78.93,-51.46,781,117,-766,93,0.0,0.0,0.0,0.0,1720783243784
109745,-211.56,47.87,163.69,-77.53,-90.0,784,169,-765,0,0.0,0.0,0.0,0.0,1720783243833
109746,-195.92,41.67,154.25,-78.34,-90.0,785,158,-768,0,0.0,0.0,0.0,0.0,1720783243882
109747,-201.58,41.93,159.64,-78.61,-90.0,785,155,-769,0,0.0,0.0,0.0,0.0,1720783243934
109748,-190.85,38.5,152.34,-79.0,-90.0,785,149,-770,0,0.0,0.0,0.0,0.0,1720783243982
109749,-199.19,37.61,161.57,-79.75,-90.0,780,138,-767,0,0.0,0.0,0.0,0.0,1720783244033
109751,-206.79,47.2,159.59,-77.41,-90.0,783,170,-764,0,0.0,0.0,0.0,0.0,1720783244133
109752,-207.07,48.06,159.0,-77.17,-90.0,782,173,-762,0,0.0,0.0,0.0,0.0,1720783244182
109753,-178.47,27.86,150.6,-81.64,-90.0,783,113,-774,0,0.0,0.0,0.0,0.0,1720783244233
109754,-172.26,25.35,146.9,-82.15,-90.0,785,107,-777,0,0.0,0.0,0.0,0.0,1720783244284
109755,-208.05,51.43,156.61,-76.26,-90.0,783,185,-760,0,0.0,0.0,0.0,0.0,1720783244332
109756,-197.96,36.88,161.07,-79.89,-90.0,780,136,-767,0,0.0,0.0,0.0,0.0,1720783244382
109758,-204.86,44.22,160.64,-78.15,-90.0,782,160,-765,0,0.0,0.0,0.0,0.0,1720783244482
109759,-174.72,25.86,148.86,-82.1,-90.0,783,107,-775,0,0.0,0.0,0.0,0.0,1720783244532
109760,-165.6,27.17,138.42,-77.19,-42.95,782,118,-762,126,0.0,0.0,0.0,0.0,1720783244583
109761,-194.12,35.65,158.47,-80.05,-90.0,780,134,-768,0,0.0,0.0,0.0,0.0,1720783244632
109762,-182.27,40.25,142.01,-77.85,-90.0,780,164,-762,0,0.0,0.0,0.0,0.0,1720783244684
109763,-204.06,51.85,152.2,-75.83,-90.0,783,191,-759,0,0.0,0.0,0.0,0.0,1720783244734
109764,-181.07,27.97,153.09,-81.73,-90.0,784,112,-775,0,0.0,0.0,0.0,0.0,1720783244784
109765,-207.15,40.12,167.02,-79.46,-90.0,782,143,-768,0,0.0,0.0,0.0,0.0,1720783244834
109766,-189.94,16.33,173.61,-85.54,-90.0,781,60,-778,0,0.0,0.0,0.0,0.0,1720783244884
109767,-208.07,53.93,154.14,-75.52,-90.0,784,196,-759,0,0.0,0.0,0.0,0.0,1720783244934
109768,-170.77,29.82,140.94,-80.57,-90.0,780,127,-769,0,0.0,0.0,0.0,0.0,1720783244982
109769,-163.22,18.54,144.68,-80.95,-40.97,782,80,-772,92,0.0,0.0,0.0,0.0,1720783245034
109770,-220.81,49.85,170.96,-77.56,-90.0,784,168,-765,0,0.0,0.0,0.0,0.0,1720783245083
109771,-174.36,24.9,149.46,-82.4,-90.0,782,103,-775,0,0.0,0.0,0.0,0.0,1720783245132
109772,-193.72,42.88,150.84,-77.82,-90.0,787,166,-769,0,0.0,0.0,0.0,0.0,1720783245183
109773,-200.09,46.78,153.3,-77.07,-90.0,786,175,-766,0,0.0,0.0,0.0,0.0,1720783245235
109774,-179.85,31.91,147.94,-80.41,-90.0,787,131,-776,0,0.0,0.0,0.0,0.0,1720783245283
109776,-194.89,42.14,152.75,-78.13,-90.0,786,161,-769,0,0.0,0.0,0.0,0.0,1720783245384
109777,-230.6,40.46,190.14,-80.53,-90.0,780,128,-769,0,0.0,0.0,0.0,0.0,1720783245432
109778,-185.21,36.76,148.44,-79.18,-90.0,782,146,-768,0,0.0,0.0,0.0,0.0,1720783245484
109779,-179.13,27.72,151.41,-81.72,-90.0,781,112,-772,0,0.0,0.0,0.0,0.0,1720783245533
109781,-170.98,33.6,137.38,-79.3,-90.0,778,144,-764,0,0.0,0.0,0.0,0.0,1720783245634
109782,-160.43,20.68,139.74,-74.32,-25.17,780,89,-750,190,0.0,0.0,0.0,0.0,1720783245684
109783,-170.28,18.55,151.73,-84.29,-90.0,782,77,-778,0,0.0,0.0,0.0,0.0,1720783245734
109785,-201.92,41.88,160.03,-78.65,-90.0,785,154,-769,0,0.0,0.0,0.0,0.0,1720783245833
109786,-184.05,30.11,153.94,-81.21,-90.0,781,119,-771,0,0.0,0.0,0.0,0.0,1720783245882
109787,-177.18,25.72,151.46,-82.27,-90.0,781,105,-773,0,0.0,0.0,0.0,0.0,1720783245935
109788,-197.24,42.84,154.4,-78.07,-90.0,784,162,-767,0,0.0,0.0,0.0,0.0,1720783245984
109789,-181.49,35.54,145.95,-79.34,-90.0,780,144,-766,0,0.0,0.0,0.0,0.0,1720783246033
109790,-173.89,15.63,158.26,-85.33,-90.0,783,63,-780,0,0.0,0.0,0.0,0.0,1720783246085
109791,-217.84,42.63,175.2,-79.34,-90.0,784,145,-770,0,0.0,0.0,0.0,0.0,1720783246134
109792,-166.68,20.07,146.61,-83.65,-90.0,783,86,-778,0,0.0,0.0,0.0,0.0,1720783246182
109795,-182.23,28.43,153.8,-81.65,-90.0,787,114,-778,0,0.0,0.0,0.0,0.0,1720783246333
109796,-182.65,30.85,151.8,-80.91,-90.0,780,123,-770,0,0.0,0.0,0.0,0.0,1720783246383
109797,-206.1,43.2,162.9,-78.52,-90.0,784,156,-768,0,0.0,0.0,0.0,0.0,1720783246437
109801,-176.9,26.01,150.89,-82.16,-90.0,786,107,-778,0,0.0,0.0,0.0,0.0,1720783246633
109802,-164.62,18.76,145.85,-84.01,-90.0,782,81,-777,0,0.0,0.0,0.0,0.0,1720783246683
109803,-184.26,26.53,157.72,-82.33,-90.0,782,104,-775,0,0.0,0.0,0.0,0.0,1720783246735
109805,-167.55,21.22,146.33,-83.31,-90.0,782,91,-776,0,0.0,0.0,0.0,0.0,1720783246836
109806,-168.89,21.17,147.72,-83.38,-90.0,784,90,-778,0,0.0,0.0,0.0,0.0,1720783246886
109807,-185.3,38.96,146.34,-78.48,-90.0,785,156,-769,0,0.0,0.0,0.0,0.0,1720783246935
109808,-222.72,57.97,164.75,-75.46,-90.0,783,196,-757,0,0.0,0.0,0.0,0.0,1720783246984
109809,-191.79,47.78,144.0,-76.14,-90.0,785,188,-762,0,0.0,0.0,0.0,0.0,1720783247034
109810,-199.05,48.32,150.73,-76.53,-90.0,786,183,-764,0,0.0,0.0,0.0,0.0,1720783247083
109811,-192.69,38.76,153.93,-79.02,-90.0,786,149,-771,0,0.0,0.0,0.0,0.0,1720783247133
109812,-178.42,21.29,157.13,-83.71,-90.0,786,86,-781,0,0.0,0.0,0.0,0.0,1720783247185
109813,-227.23,45.27,181.95,-79.14,-90.0,782,147,-767,0,0.0,0.0,0.0,0.0,1720783247236
109814,-186.68,33.91,152.76,-80.17,-90.0,782,133,-770,0,0.0,0.0,0.0,0.0,1720783247285
109815,-175.21,22.25,152.95,-83.28,-90.0,785,91,-779,0,0.0,0.0,0.0,0.0,1720783247335
109817,-210.3,54.56,155.73,-75.51,-90.0,783,195,-758,0,0.0,0.0,0.0,0.0,1720783247434
109818,-183.39,28.32,155.06,-81.75,-90.0,786,112,-777,0,0.0,0.0,0.0,0.0,1720783247486
109819,-193.73,40.75,152.97,-78.48,-90.0,783,156,-767,0,0.0,0.0,0.0,0.0,1720783247535
109820,-213.93,49.82,164.1,-77.13,-90.0,785,174,-765,0,0.0,0.0,0.0,0.0,1720783247584
109821,-180.89,32.76,148.13,-80.2,-90.0,783,133,-771,0,0.0,0.0,0.0,0.0,1720783247636
109822,-193.89,39.96,153.92,-78.73,-90.0,784,153,-768,0,0.0,0.0,0.0,0.0,1720783247684
109823,-202.88,42.33,160.55,-78.58,-90.0,782,154,-766,0,0.0,0.0,0.0,0.0,1720783247734
109824,-199.04,42.0,157.03,-78.44,-90.0,782,156,-766,0,0.0,0.0,0.0,0.0,1720783247786
109826,-209.9,49.71,160.18,-76.89,-90.0,785,178,-764,0,0.0,0.0,0.0,0.0,1720783247883
109828,-171.22,38.44,132.78,-77.17,-74.38,784,167,-764,46,0.0,0.0,0.0,0.0,1720783247985
109829,-199.26,43.77,155.48,-77.92,-90.0,784,164,-766,0,0.0,0.0,0.0,0.0,1720783248034
109830,-210.41,50.46,159.95,-76.71,-90.0,783,179,-762,0,0.0,0.0,0.0,0.0,1720783248085
109831,-172.59,18.14,154.45,-84.5,-90.0,783,75,-779,0,0.0,0.0,0.0,0.0,1720783248134
109832,-168.04,26.5,141.54,-81.55,-90.0,784,115,-775,0,0.0,0.0,0.0,0.0,1720783248183
109833,-174.66,23.61,151.04,-82.83,-90.0,784,97,-777,0,0.0,0.0,0.0,0.0,1720783248236
109834,-184.61,34.82,149.78,-79.76,-90.0,785,139,-772,0,0.0,0.0,0.0,0.0,1720783248286
109835,-182.41,40.02,142.39,-77.94,-90.0,782,163,-764,0,0.0,0.0,0.0,0.0,1720783248335
109836,-185.54,41.34,144.19,-77.73,-90.0,783,166,-765,0,0.0,0.0,0.0,0.0,1720783248385
109837,-196.33,51.04,145.28,-75.47,-90.0,784,196,-758,0,0.0,0.0,0.0,0.0,1720783248436
109838,-197.38,40.26,157.12,-78.86,-90.0,783,151,-768,0,0.0,0.0,0.0,0.0,1720783248484
109839,-205.46,39.49,165.96,-79.55,-90.0,782,141,-769,0,0.0,0.0,0.0,0.0,1720783248534
109840,-219.17,59.81,159.36,-74.68,-90.0,786,207,-758,0,0.0,0.0,0.0,0.0,1720783248586
109841,-164.14,17.81,146.32,-84.31,-90.0,785,77,-781,0,0.0,0.0,0.0,0.0,1720783248635
109842,-180.83,41.59,139.23,-77.3,-90.0,782,171,-762,0,0.0,0.0,0.0,0.0,1720783248685
109843,-182.11,41.42,140.69,-77.45,-90.0,787,171,-768,0,0.0,0.0,0.0,0.0,1720783248736
109844,-198.12,43.76,154.35,-77.85,-90.0,782,164,-764,0,0.0,0.0,0.0,0.0,1720783248786
109845,-208.7,55.4,153.3,-75.14,-90.0,782,200,-755,0,0.0,0.0,0.0,0.0,1720783248833
109846,-202.09,48.61,153.47,-76.66,-90.0,782,180,-760,0,0.0,0.0,0.0,0.0,1720783248886
109847,-183.79,43.89,139.9,-76.77,-90.0,787,180,-766,0,0.0,0.0,0.0,0.0,1720783248937
109848,-176.3,27.13,149.16,-81.77,-90.0,786,112,-777,0,0.0,0.0,0.0,0.0,1720783248985
109849,-219.22,57.97,161.24,-75.2,-90.0,784,200,-757,0,0.0,0.0,0.0,0.0,1720783249037
109850,-221.21,51.86,169.35,-77.03,-90.0,783,175,-763,0,0.0,0.0,0.0,0.0,1720783249086
109851,-192.26,54.07,138.19,-74.16,-90.0,783,213,-753,0,0.0,0.0,0.0,0.0,1720783249135
109854,-171.53,47.26,124.27,-71.57,-56.22,783,205,-742,137,0.0,0.0,0.0,0.0,1720783249287
109855,-168.89,30.4,138.49,-80.26,-90.0,787,133,-775,0,0.0,0.0,0.0,0.0,1720783249336
109856,-192.46,42.9,149.56,-77.73,-90.0,786,167,-768,0,0.0,0.0,0.0,0.0,1720783249387
109857,-220.55,59.54,161.01,-74.86,-90.0,783,204,-755,0,0.0,0.0,0.0,0.0,1720783249437
109858,-196.63,54.56,142.07,-74.4,-90.0,785,211,-756,0,0.0,0.0,0.0,0.0,1720783249487
109859,-181.04,36.91,144.13,-78.86,-90.0,786,151,-771,0,0.0,0.0,0.0,0.0,1720783249536
109860,-192.49,51.87,140.61,-74.89,-90.0,785,204,-757,0,0.0,0.0,0.0,0.0,1720783249586
109862,-207.24,57.38,149.86,-74.43,-90.0,786,210,-757,0,0.0,0.0,0.0,0.0,1720783249686
109863,-230.42,63.53,166.89,-74.5,-90.0,785,209,-756,0,0.0,0.0,0.0,0.0,1720783249736
109865,-203.79,59.65,144.13,-73.44,-90.0,787,224,-754,0,0.0,0.0,0.0,0.0,1720783249837
109866,-211.21,62.75,148.45,-73.17,-90.0,786,227,-752,0,0.0,0.0,0.0,0.0,1720783249884
109867,-236.08,65.18,170.9,-74.48,-90.0,786,210,-757,0,0.0,0.0,0.0,0.0,1720783249934
109868,-214.86,65.55,149.31,-72.67,-90.0,787,234,-751,0,0.0,0.0,0.0,0.0,1720783249986
109869,-209.17,59.93,149.24,-73.83,-90.0,783,218,-752,0,0.0,0.0,0.0,0.0,1720783250036
109870,-209.52,47.58,161.94,-77.48,-90.0,786,170,-767,0,0.0,0.0,0.0,0.0,1720783250085
109871,-196.65,47.03,149.62,-76.75,-90.0,786,180,-765,0,0.0,0.0,0.0,0.0,1720783250136
109873,-164.63,28.0,136.62,-75.06,-37.16,786,122,-759,161,0.0,0.0,0.0,0.0,1720783250236
109874,-220.58,65.25,155.32,-73.25,-90.0,786,226,-752,0,0.0,0.0,0.0,0.0,1720783250286
109875,-184.01,46.1,137.9,-76.05,-90.0,494,119,-479,0,0.0,0.0,0.0,0.0,1720783250335
109877,-186.35,43.27,143.08,-77.17,-90.0,784,174,-764,0,0.0,0.0,0.0,0.0,1720783250437
109878,-193.43,51.12,142.3,-75.21,-90.0,786,200,-759,0,0.0,0.0,0.0,0.0,1720783250486
109879,-178.62,47.11,131.5,-75.25,-90.0,784,199,-758,0,0.0,0.0,0.0,0.0,1720783250536
109880,-208.26,63.43,144.83,-72.7,-90.0,787,234,-751,0,0.0,0.0,0.0,0.0,1720783250588
109881,-213.47,68.7,144.77,-71.61,-90.0,785,247,-744,0,0.0,0.0,0.0,0.0,1720783250636
109883,-195.59,57.15,138.43,-73.48,-90.0,785,223,-752,0,0.0,0.0,0.0,0.0,1720783250737
109884,-214.54,63.07,151.47,-73.36,-90.0,789,225,-755,0,0.0,0.0,0.0,0.0,1720783250789
109885,-167.08,41.14,125.93,-70.01,-42.0,786,179,-738,199,0.0,0.0,0.0,0.0,1720783250837
109886,-178.46,46.85,131.61,-75.32,-90.0,787,199,-761,0,0.0,0.0,0.0,0.0,1720783250888
109887,-181.23,39.6,141.62,-78.0,-90.0,790,164,-772,0,0.0,0.0,0.0,0.0,1720783250938
109888,-208.85,68.69,140.16,-71.16,-90.0,788,254,-745,0,0.0,0.0,0.0,0.0,1720783250986
109889,-214.83,73.22,141.61,-70.4,-90.0,786,263,-740,0,0.0,0.0,0.0,0.0,1720783251036
109890,-195.48,56.22,139.25,-73.76,-90.0,787,220,-755,0,0.0,0.0,0.0,0.0,1720783251086
109891,-182.84,52.99,129.84,-73.63,-90.0,788,222,-756,0,0.0,0.0,0.0,0.0,1720783251135
109892,-205.08,48.18,156.89,-77.0,-90.0,786,176,-765,0,0.0,0.0,0.0,0.0,1720783251187
109893,-182.94,57.35,125.58,-72.14,-90.0,785,240,-747,0,0.0,0.0,0.0,0.0,1720783251237
109895,-207.21,65.31,141.89,-72.03,-90.0,786,242,-747,0,0.0,0.0,0.0,0.0,1720783251337
109896,-201.64,66.64,135.0,-71.06,-90.0,786,255,-743,0,0.0,0.0,0.0,0.0,1720783251387
109897,-188.85,46.82,142.02,-76.21,-90.0,788,187,-765,0,0.0,0.0,0.0,0.0,1720783251436
109898,-227.91,69.1,158.81,-72.79,-90.0,786,232,-750,0,0.0,0.0,0.0,0.0,1720783251488
109899,-178.19,47.78,130.41,-74.97,-90.0,790,204,-762,0,0.0,0.0,0.0,0.0,1720783251537
109900,-181.08,48.3,132.78,-75.06,-90.0,787,202,-760,0,0.0,0.0,0.0,0.0,1720783251586
109902,-216.56,67.74,148.82,-72.18,-90.0,790,241,-752,0,0.0,0.0,0.0,0.0,1720783251688
109904,-212.31,67.41,144.9,-71.88,-90.0,786,244,-747,0,0.0,0.0,0.0,0.0,1720783251786
109905,-220.37,77.92,142.44,-69.58,-90.0,786,274,-736,0,0.0,0.0,0.0,0.0,1720783251837
109906,-216.54,69.73,146.81,-71.6,-90.0,787,248,-746,0,0.0,0.0,0.0,0.0,1720783251887
109907,-199.01,66.39,132.61,-70.86,-90.0,786,257,-742,0,0.0,0.0,0.0,0.0,1720783251937
109908,-162.69,57.68,105.01,-59.15,-38.69,788,252,-676,315,0.0,0.0,0.0,0.0,1720783251988
109909,-182.17,47.39,134.78,-75.46,-90.0,787,197,-761,0,0.0,0.0,0.0,0.0,1720783252036
109910,-216.94,73.05,143.88,-70.66,-90.0,788,260,-743,0,0.0,0.0,0.0,0.0,1720783252085
109911,-259.0,92.41,166.58,-69.37,-90.0,385,135,-360,0,0.0,0.0,0.0,0.0,1720783252137
109912,-165.49,44.27,121.21,-66.85,-38.76,787,193,-723,241,0.0,0.0,0.0,0.0,1720783252185
109913,-195.41,59.8,135.61,-72.61,-90.0,789,235,-752,0,0.0,0.0,0.0,0.0,1720783252237
109914,-221.02,86.32,134.7,-67.19,-90.0,787,305,-725,0,0.0,0.0,0.0,0.0,1720783252288
109917,-213.87,75.57,138.29,-69.59,-90.0,787,274,-737,0,0.0,0.0,0.0,0.0,1720783252438
109918,-158.49,18.49,140.0,-73.21,-20.84,787,80,-753,212,0.0,0.0,0.0,0.0,1720783252485
109919,-215.92,75.69,140.22,-69.78,-90.0,787,272,-738,0,0.0,0.0,0.0,0.0,1720783252537
109920,-185.29,65.06,120.23,-69.75,-90.0,788,272,-739,0,0.0,0.0,0.0,0.0,1720783252587
109923,-205.06,68.06,136.99,-70.97,-90.0,790,257,-746,0,0.0,0.0,0.0,0.0,1720783252738
109924,-215.89,77.89,138.0,-69.12,-90.0,789,281,-737,0,0.0,0.0,0.0,0.0,1720783252788
109925,-168.41,54.14,114.26,-65.04,-45.48,789,237,-715,233,0.0,0.0,0.0,0.0,1720783252837
109926,-205.1,78.11,126.99,-67.82,-90.0,789,297,-730,0,0.0,0.0,0.0,0.0,1720783252888
109927,-183.81,59.27,124.53,-71.57,-90.0,787,248,-746,0,0.0,0.0,0.0,0.0,1720783252937
109928,-210.69,82.89,127.79,-67.0,-90.0,788,307,-725,0,0.0,0.0,0.0,0.0,1720783252985
109929,-183.6,57.8,125.8,-72.05,-90.0,788,242,-749,0,0.0,0.0,0.0,0.0,1720783253038
109930,-200.45,72.15,128.29,-69.17,-90.0,787,279,-735,0,0.0,0.0,0.0,0.0,1720783253088
109932,-214.05,81.24,132.81,-67.9,-90.0,788,296,-730,0,0.0,0.0,0.0,0.0,1720783253188
109933,-180.41,62.0,118.41,-70.22,-90.0,788,266,-741,0,0.0,0.0,0.0,0.0,1720783253238
109934,-220.01,81.81,138.19,-68.4,-90.0,787,289,-731,0,0.0,0.0,0.0,0.0,1720783253288
109935,-171.33,49.91,121.41,-69.87,-53.71,790,219,-741,160,0.0,0.0,0.0,0.0,1720783253338
109936,-213.2,77.02,136.17,-69.09,-90.0,789,281,-737,0,0.0,0.0,0.0,0.0,1720783253389
109937,-258.32,107.73,150.58,-65.46,-90.0,792,328,-720,0,0.0,0.0,0.0,0.0,1720783253438
109938,-195.7,69.12,126.58,-69.61,-90.0,787,274,-737,0,0.0,0.0,0.0,0.0,1720783253489
109939,-202.15,69.44,132.71,-70.23,-90.0,789,266,-742,0,0.0,0.0,0.0,0.0,1720783253538
109940,-185.44,67.46,117.97,-68.92,-90.0,789,283,-736,0,0.0,0.0,0.0,0.0,1720783253586
